student_id,department,year,subject,marks,attendance,assignment_completion,study_hours,sleep_hours,stress_level,gpa,mood,is_weak_subject,burnout_risk
2850,Computer Science,3,Data Structures,45.75,73.28,52.03,4.76,5.3,87.37,1.83,okay,1,1
2850,Electronics,4,Mathematics,43.7,92.81,94.13,5.85,5.0,100.0,1.75,stressed,1,1
2851,Electronics,1,Software Engineering,69.7,71.47,58.57,5.55,7.33,59.19,2.79,anxious,1,0
2851,Electronics,1,Artificial Intelligence,82.26,75.02,83.87,3.74,6.27,40.61,3.29,okay,0,0
2851,Information Technology,1,Computer Networks,57.0,85.26,69.05,5.72,7.84,64.13,2.28,happy,1,0
2851,Computer Science,1,Mathematics,84.47,87.54,84.83,4.59,6.62,71.55,3.38,stressed,0,0
2851,Computer Science,4,Data Structures,100.0,86.06,89.45,3.04,6.61,33.04,4.0,stressed,0,0
2852,Electronics,1,Database Systems,91.44,56.94,42.8,1.73,6.12,51.11,3.66,okay,1,0
2852,Electronics,3,Mathematics,84.09,48.97,24.26,6.62,6.3,55.4,3.36,happy,1,0
2852,Civil Engineering,3,Operating Systems,74.43,49.15,49.14,3.02,5.86,63.65,2.98,anxious,1,0
2852,Mechanical Engineering,1,Artificial Intelligence,76.31,74.06,80.08,2.57,5.56,31.51,3.05,burnout,1,0
2852,Civil Engineering,4,Computer Networks,79.45,100.0,74.25,6.54,5.92,43.81,3.18,burnout,0,0
2853,Mechanical Engineering,4,Software Engineering,52.74,100.0,74.81,6.48,6.79,32.98,2.11,happy,1,0
2853,Civil Engineering,3,Operating Systems,48.88,87.18,70.64,0.37,7.02,40.8,1.96,okay,1,0
2853,Information Technology,3,Data Structures,59.43,100.0,79.65,5.5,7.44,29.77,2.38,happy,1,0
2853,Computer Science,2,Mathematics,34.37,83.68,69.94,2.0,5.62,52.98,1.37,stressed,1,0
2853,Computer Science,2,Artificial Intelligence,42.58,76.87,64.59,4.81,6.18,36.11,1.7,happy,1,0
2853,Electronics,2,Database Systems,55.85,78.66,75.97,1.0,6.24,27.63,2.23,stressed,1,0
2854,Computer Science,1,Mathematics,76.76,72.52,57.04,7.63,7.97,57.51,3.07,anxious,1,0
2854,Civil Engineering,1,Software Engineering,83.87,88.57,65.93,4.41,8.68,52.58,3.35,stressed,0,0
2854,Computer Science,1,Operating Systems,87.9,91.91,63.11,5.3,7.64,64.0,3.52,okay,0,0
2854,Computer Science,2,Artificial Intelligence,100.0,78.12,48.43,4.6,8.55,44.58,4.0,anxious,0,0
2854,Civil Engineering,1,Database Systems,89.28,73.81,55.54,3.95,7.78,63.17,3.57,anxious,1,0
2854,Computer Science,2,Data Structures,100.0,93.44,95.34,4.76,7.94,35.39,4.0,burnout,0,0
2855,Information Technology,3,Computer Networks,73.98,78.18,74.19,0.07,7.56,41.58,2.96,burnout,0,0
2855,Computer Science,4,Database Systems,66.08,65.27,50.06,4.4,6.91,53.99,2.64,okay,1,0
2855,Information Technology,3,Software Engineering,66.39,91.06,77.69,3.35,7.35,50.9,2.66,burnout,0,0
2855,Electronics,4,Mathematics,77.38,89.12,86.32,5.96,7.05,51.03,3.1,stressed,0,0
2855,Civil Engineering,3,Operating Systems,50.43,87.63,78.85,2.74,8.04,65.19,2.02,anxious,1,0
2856,Mechanical Engineering,3,Computer Networks,68.14,81.07,82.31,3.03,6.97,67.11,2.73,burnout,0,0
2856,Mechanical Engineering,3,Artificial Intelligence,91.69,96.29,100.0,3.02,7.51,66.66,3.67,okay,0,0
2856,Electronics,4,Software Engineering,63.88,100.0,80.88,2.79,6.57,60.58,2.56,burnout,0,0
2856,Computer Science,1,Mathematics,47.51,77.45,77.15,3.55,7.9,62.65,1.9,stressed,1,0
2856,Civil Engineering,4,Data Structures,71.17,52.27,31.81,7.13,7.93,61.7,2.85,happy,1,0
2857,Civil Engineering,2,Mathematics,58.37,85.22,65.76,2.85,4.14,85.19,2.33,anxious,1,1
2857,Electronics,2,Operating Systems,82.72,84.61,86.0,4.87,3.91,83.07,3.31,stressed,0,0
2857,Electronics,2,Data Structures,63.93,98.07,82.48,7.51,4.64,96.25,2.56,happy,0,1
2857,Information Technology,1,Computer Networks,79.37,94.57,100.0,6.29,4.37,100.0,3.17,happy,0,0
2857,Civil Engineering,4,Artificial Intelligence,86.95,88.96,66.16,6.41,3.4,72.49,3.48,okay,0,0
2857,Information Technology,3,Software Engineering,93.54,86.31,72.26,6.33,4.31,68.85,3.74,anxious,0,0
2858,Civil Engineering,4,Database Systems,76.5,85.41,91.68,6.59,6.85,70.66,3.06,anxious,0,0
2858,Information Technology,1,Data Structures,78.35,71.89,49.29,3.96,6.92,85.84,3.13,okay,1,0
2858,Mechanical Engineering,4,Operating Systems,60.66,100.0,81.27,2.41,7.37,78.12,2.43,okay,0,0
2858,Computer Science,3,Software Engineering,86.27,83.97,89.87,2.15,7.01,70.5,3.45,burnout,0,0
2859,Computer Science,3,Artificial Intelligence,47.75,89.27,93.35,6.24,9.27,80.56,1.91,anxious,1,0
2859,Electronics,4,Computer Networks,72.98,83.67,71.05,2.68,7.93,48.5,2.92,burnout,0,0
2859,Civil Engineering,4,Operating Systems,80.13,96.82,90.33,3.97,7.99,54.6,3.21,anxious,0,0
2859,Civil Engineering,4,Database Systems,59.07,58.87,51.03,3.63,8.09,55.52,2.36,happy,1,0
2859,Electronics,3,Software Engineering,71.09,77.25,50.99,5.11,9.14,69.67,2.84,okay,0,0
2860,Mechanical Engineering,2,Operating Systems,62.67,96.79,72.15,3.25,8.02,89.95,2.51,happy,0,0
2860,Computer Science,3,Data Structures,61.36,77.06,59.49,3.65,7.8,78.76,2.45,okay,0,0
2860,Civil Engineering,1,Computer Networks,41.7,73.72,67.51,1.84,9.86,91.81,1.67,burnout,1,0
2860,Electronics,2,Artificial Intelligence,32.43,80.98,76.07,4.13,8.7,92.73,1.3,stressed,1,0
2860,Information Technology,2,Database Systems,46.5,100.0,94.14,2.75,8.29,100.0,1.86,happy,1,0
2860,Mechanical Engineering,4,Software Engineering,25.31,73.68,80.66,1.76,8.36,92.25,1.01,anxious,1,0
2861,Computer Science,1,Data Structures,100.0,97.9,92.36,6.51,5.64,36.57,4.0,stressed,0,0
2861,Computer Science,1,Artificial Intelligence,68.56,72.55,66.62,7.39,5.69,59.5,2.74,okay,1,0
2861,Computer Science,4,Operating Systems,86.5,65.86,64.23,9.79,5.26,30.55,3.46,okay,1,0
2861,Mechanical Engineering,2,Database Systems,100.0,100.0,97.38,3.73,6.04,27.36,4.0,happy,0,0
2861,Mechanical Engineering,2,Computer Networks,86.54,41.27,54.77,5.92,5.76,23.13,3.46,anxious,1,0
2862,Civil Engineering,4,Database Systems,58.44,89.03,88.55,3.13,5.11,27.96,2.34,anxious,1,0
2862,Computer Science,4,Software Engineering,59.66,69.36,58.25,3.07,5.1,46.24,2.39,happy,1,0
2862,Information Technology,2,Computer Networks,43.01,100.0,85.66,5.51,4.75,43.91,1.72,stressed,1,0
2862,Electronics,3,Artificial Intelligence,63.31,100.0,78.81,2.43,6.04,52.67,2.53,stressed,0,0
2863,Computer Science,1,Data Structures,77.53,75.58,86.68,3.74,7.9,54.35,3.1,stressed,0,0
2863,Electronics,3,Computer Networks,73.04,99.14,69.53,7.19,9.46,54.43,2.92,stressed,0,0
2863,Computer Science,3,Database Systems,92.81,64.57,60.02,4.49,8.78,17.23,3.71,happy,1,0
2863,Electronics,2,Software Engineering,73.47,88.05,73.64,3.08,10.22,34.95,2.94,burnout,0,0
2863,Mechanical Engineering,2,Operating Systems,54.64,58.29,58.93,2.44,8.92,36.02,2.19,anxious,1,0
2863,Mechanical Engineering,3,Artificial Intelligence,86.16,87.94,81.27,4.17,9.44,45.48,3.45,burnout,0,0
2864,Electronics,3,Operating Systems,51.45,85.91,80.94,1.23,5.48,60.04,2.06,burnout,1,0
2864,Information Technology,2,Software Engineering,58.39,100.0,72.79,0.0,5.91,58.03,2.34,okay,1,0
2864,Computer Science,1,Database Systems,58.62,100.0,100.0,5.87,6.47,53.85,2.34,anxious,1,0
2864,Mechanical Engineering,2,Data Structures,45.84,70.88,63.73,5.21,6.75,72.92,1.83,anxious,1,0
2864,Computer Science,1,Computer Networks,68.76,78.26,67.82,4.46,5.68,52.3,2.75,burnout,0,0
2864,Civil Engineering,2,Artificial Intelligence,55.98,80.42,78.81,3.87,5.91,73.61,2.24,burnout,1,1
2865,Electronics,4,Mathematics,54.83,66.27,61.03,0.0,7.3,64.2,2.19,happy,1,0
2865,Civil Engineering,3,Data Structures,66.77,100.0,85.8,1.09,6.86,52.7,2.67,happy,0,0
2865,Civil Engineering,3,Database Systems,99.64,100.0,69.93,3.56,6.49,43.06,3.99,happy,0,0
2865,Civil Engineering,4,Software Engineering,82.25,68.53,67.63,7.28,6.42,71.92,3.29,happy,1,0
2866,Mechanical Engineering,2,Software Engineering,81.86,87.05,69.27,4.99,8.63,68.6,3.27,okay,0,0
2866,Information Technology,3,Mathematics,45.56,65.55,74.62,0.0,9.65,81.22,1.82,happy,1,0
2866,Electronics,1,Artificial Intelligence,68.25,74.8,59.25,6.95,8.77,72.55,2.73,burnout,1,0
2866,Information Technology,2,Operating Systems,60.62,84.01,67.93,4.82,9.57,78.93,2.42,okay,0,0
2866,Computer Science,3,Data Structures,76.61,53.24,43.73,2.22,9.44,67.31,3.06,burnout,1,0
2867,Civil Engineering,4,Data Structures,71.5,57.74,47.82,0.85,4.41,64.13,2.86,okay,1,0
2867,Information Technology,3,Software Engineering,57.11,92.82,88.99,5.74,3.91,75.23,2.28,burnout,1,1
2867,Civil Engineering,2,Operating Systems,66.44,65.88,43.79,3.02,4.53,68.11,2.66,burnout,1,0
2867,Civil Engineering,3,Mathematics,63.9,100.0,94.78,5.33,4.6,82.05,2.56,burnout,0,1
2867,Computer Science,3,Artificial Intelligence,79.78,77.25,68.0,5.22,3.94,54.05,3.19,burnout,0,0
2867,Electronics,3,Database Systems,91.75,76.26,100.0,5.6,4.05,68.38,3.67,happy,0,0
2868,Information Technology,4,Database Systems,58.33,76.12,56.21,4.36,3.41,30.33,2.33,okay,1,0
2868,Mechanical Engineering,2,Computer Networks,35.53,77.49,66.71,1.36,3.9,48.04,1.42,anxious,1,0
2868,Computer Science,3,Data Structures,65.81,67.4,56.9,2.79,4.27,26.85,2.63,burnout,1,0
2868,Electronics,2,Software Engineering,62.38,89.37,68.84,2.55,4.61,35.1,2.5,burnout,0,0
2868,Computer Science,3,Operating Systems,77.39,91.17,73.14,3.03,3.97,32.93,3.1,burnout,0,0
2869,Information Technology,2,Artificial Intelligence,72.29,66.84,47.64,3.02,5.84,47.81,2.89,anxious,1,0
2869,Civil Engineering,2,Mathematics,61.7,88.98,90.75,0.93,6.21,56.76,2.47,burnout,0,0
2869,Electronics,4,Operating Systems,52.37,66.79,51.78,3.32,6.01,47.7,2.09,happy,1,0
2869,Computer Science,2,Database Systems,43.1,80.46,68.32,1.04,6.83,47.42,1.72,anxious,1,0
2869,Computer Science,3,Computer Networks,47.84,92.51,77.83,5.81,6.91,49.95,1.91,burnout,1,0
2869,Computer Science,4,Data Structures,67.58,83.59,75.57,5.92,5.93,48.79,2.7,burnout,0,0
2870,Computer Science,1,Computer Networks,58.52,83.97,70.57,4.25,7.07,95.26,2.34,okay,1,0
2870,Computer Science,2,Artificial Intelligence,61.07,63.91,61.66,3.81,7.28,89.49,2.44,anxious,1,0
2870,Information Technology,3,Database Systems,58.14,67.94,49.17,2.07,6.77,83.12,2.33,stressed,1,0
2870,Electronics,1,Software Engineering,29.87,74.91,69.04,3.1,7.89,75.62,1.19,burnout,1,0
2870,Information Technology,2,Mathematics,50.22,85.1,89.59,2.2,7.89,78.71,2.01,okay,1,0
2870,Information Technology,4,Operating Systems,45.09,100.0,72.5,0.36,7.6,77.39,1.8,burnout,1,0
2871,Computer Science,3,Data Structures,96.5,85.66,69.71,4.05,6.66,54.67,3.86,happy,0,0
2871,Civil Engineering,3,Artificial Intelligence,78.79,74.39,58.47,3.67,6.6,60.3,3.15,anxious,1,0
2871,Electronics,1,Mathematics,60.55,55.58,58.06,0.94,6.31,78.89,2.42,anxious,1,0
2871,Civil Engineering,3,Computer Networks,92.89,90.04,76.56,1.98,6.17,66.83,3.72,stressed,0,0
2871,Information Technology,4,Operating Systems,75.88,83.79,88.64,0.0,6.25,62.93,3.04,burnout,0,0
2871,Computer Science,1,Software Engineering,77.46,78.08,75.49,4.81,7.77,62.11,3.1,stressed,0,0
2872,Mechanical Engineering,3,Data Structures,62.93,79.81,64.76,5.07,6.83,32.53,2.52,burnout,0,0
2872,Information Technology,1,Database Systems,68.87,72.67,67.04,7.04,7.86,20.29,2.75,burnout,1,0
2872,Computer Science,4,Artificial Intelligence,59.43,60.46,55.42,4.87,8.33,28.38,2.38,burnout,1,0
2872,Information Technology,3,Software Engineering,92.09,69.65,61.16,3.41,8.34,40.17,3.68,stressed,1,0
2873,Information Technology,4,Database Systems,89.12,92.78,80.93,3.81,6.79,48.03,3.56,anxious,0,0
2873,Electronics,2,Artificial Intelligence,100.0,58.56,45.21,3.84,6.57,72.67,4.0,okay,1,0
2873,Information Technology,3,Operating Systems,82.56,93.57,87.37,2.33,7.09,68.91,3.3,burnout,0,0
2873,Computer Science,4,Data Structures,80.25,100.0,91.85,2.02,7.23,78.6,3.21,burnout,0,0
2873,Information Technology,4,Mathematics,96.77,91.37,76.65,3.27,6.32,55.36,3.87,happy,0,0
2874,Information Technology,2,Operating Systems,52.68,78.31,64.99,2.46,9.6,76.71,2.11,anxious,1,0
2874,Civil Engineering,4,Software Engineering,39.14,70.49,49.88,1.78,9.2,60.72,1.57,happy,1,0
2874,Mechanical Engineering,1,Computer Networks,90.18,71.78,60.12,2.89,8.79,60.6,3.61,anxious,1,0
2874,Information Technology,2,Data Structures,41.88,96.44,89.45,4.34,9.44,79.45,1.68,stressed,1,0
2874,Mechanical Engineering,1,Mathematics,39.28,87.42,84.32,0.96,9.75,74.39,1.57,happy,1,0
2875,Civil Engineering,2,Operating Systems,88.26,96.44,98.66,0.1,7.79,45.46,3.53,stressed,0,0
2875,Computer Science,1,Database Systems,78.17,77.91,61.44,2.21,8.36,42.67,3.13,okay,0,0
2875,Electronics,4,Data Structures,86.37,54.24,33.21,1.13,8.65,51.15,3.45,burnout,1,0
2875,Computer Science,3,Artificial Intelligence,100.0,73.74,50.59,5.22,8.2,32.8,4.0,stressed,1,0
2875,Computer Science,3,Computer Networks,74.08,100.0,92.13,0.75,7.88,35.0,2.96,anxious,0,0
2876,Information Technology,2,Mathematics,86.31,92.97,90.07,4.44,8.71,92.19,3.45,anxious,0,0
2876,Civil Engineering,1,Computer Networks,80.02,58.01,59.55,6.03,9.23,72.56,3.2,happy,1,0
2876,Mechanical Engineering,3,Software Engineering,44.12,65.69,63.11,4.68,7.98,81.88,1.76,anxious,1,0
2876,Computer Science,4,Database Systems,74.8,56.37,55.16,2.31,8.54,80.77,2.99,stressed,1,0
2876,Information Technology,1,Artificial Intelligence,90.56,100.0,88.28,6.33,8.53,54.77,3.62,okay,0,0
2876,Computer Science,1,Data Structures,68.45,49.31,39.89,6.32,8.86,81.8,2.74,anxious,1,0
2877,Information Technology,1,Data Structures,47.35,48.66,38.47,2.81,5.15,100.0,1.89,stressed,1,1
2877,Electronics,4,Computer Networks,25.1,90.59,82.21,3.09,4.98,100.0,1.0,happy,1,1
2877,Civil Engineering,3,Database Systems,59.41,98.1,100.0,5.28,5.5,80.41,2.38,burnout,1,1
2877,Computer Science,1,Operating Systems,67.72,99.3,84.96,2.29,5.76,92.68,2.71,okay,0,0
2877,Information Technology,3,Artificial Intelligence,55.09,94.58,89.44,3.34,5.74,100.0,2.2,stressed,1,1
2877,Civil Engineering,2,Mathematics,48.37,98.8,86.11,4.15,5.56,100.0,1.93,okay,1,1
2878,Computer Science,2,Artificial Intelligence,83.92,84.17,61.47,3.5,5.86,74.92,3.36,okay,0,0
2878,Electronics,3,Software Engineering,86.67,84.6,77.12,2.41,6.29,66.33,3.47,anxious,0,0
2878,Computer Science,1,Mathematics,72.21,92.02,65.27,2.34,4.64,57.89,2.89,okay,0,0
2878,Information Technology,1,Database Systems,66.17,77.53,84.32,0.79,5.67,76.05,2.65,burnout,0,0
2878,Electronics,2,Computer Networks,81.72,76.65,62.22,0.0,6.29,76.85,3.27,stressed,0,0
2878,Mechanical Engineering,4,Operating Systems,81.03,80.78,59.12,3.0,5.28,76.67,3.24,okay,0,0
2879,Civil Engineering,4,Mathematics,70.99,100.0,74.12,8.26,9.83,35.85,2.84,burnout,0,0
2879,Civil Engineering,2,Data Structures,48.59,66.38,72.3,6.39,10.34,44.89,1.94,okay,1,0
2879,Civil Engineering,1,Software Engineering,73.36,52.07,35.09,7.54,10.46,47.86,2.93,anxious,1,0
2879,Mechanical Engineering,1,Operating Systems,51.02,86.49,79.59,3.87,10.0,54.15,2.04,happy,1,0
2880,Mechanical Engineering,3,Database Systems,74.75,84.14,67.93,0.77,5.82,39.25,2.99,happy,0,0
2880,Computer Science,4,Artificial Intelligence,79.72,100.0,71.33,3.47,5.52,29.22,3.19,burnout,0,0
2880,Mechanical Engineering,2,Data Structures,59.03,68.15,52.2,1.96,6.01,56.28,2.36,anxious,1,0
2880,Computer Science,4,Computer Networks,68.84,98.92,85.86,4.64,5.86,32.83,2.75,burnout,0,0
2880,Information Technology,1,Operating Systems,58.62,83.0,82.16,6.14,6.65,42.6,2.34,happy,1,0
2881,Mechanical Engineering,1,Mathematics,57.13,89.56,75.75,1.28,8.45,58.28,2.29,stressed,1,0
2881,Electronics,3,Artificial Intelligence,57.22,82.17,62.37,4.17,7.79,34.22,2.29,stressed,1,0
2881,Electronics,1,Software Engineering,54.56,62.97,56.6,3.89,7.79,39.4,2.18,burnout,1,0
2881,Civil Engineering,3,Data Structures,51.23,91.74,85.33,5.23,8.0,52.8,2.05,happy,1,0
2882,Civil Engineering,2,Software Engineering,62.97,77.71,79.55,3.45,5.02,41.64,2.52,happy,0,0
2882,Computer Science,1,Computer Networks,71.73,57.78,83.16,5.34,4.9,48.7,2.87,burnout,1,0
2882,Civil Engineering,2,Operating Systems,61.08,56.72,49.4,6.2,5.98,32.96,2.44,burnout,1,0
2882,Computer Science,3,Artificial Intelligence,54.45,88.46,66.19,6.65,5.23,56.32,2.18,anxious,1,0
2883,Electronics,2,Artificial Intelligence,57.29,72.43,72.84,5.57,8.8,49.56,2.29,okay,1,0
2883,Electronics,4,Mathematics,32.28,79.9,85.38,6.2,9.67,40.58,1.29,okay,1,0
2883,Electronics,2,Computer Networks,55.07,80.61,64.21,8.69,8.21,41.75,2.2,burnout,1,0
2883,Mechanical Engineering,4,Operating Systems,80.29,60.77,50.93,6.56,9.09,30.83,3.21,burnout,1,0
2884,Electronics,3,Data Structures,47.69,68.3,73.75,3.7,10.66,79.69,1.91,anxious,1,0
2884,Information Technology,2,Database Systems,40.6,95.39,96.32,3.28,9.57,60.59,1.62,burnout,1,0
2884,Electronics,4,Operating Systems,80.95,100.0,87.09,7.12,10.37,43.84,3.24,stressed,0,0
2884,Civil Engineering,2,Mathematics,53.38,78.67,60.61,2.84,9.93,62.65,2.14,stressed,1,0
2885,Civil Engineering,1,Computer Networks,59.23,67.42,56.24,6.85,9.09,64.37,2.37,anxious,1,0
2885,Electronics,3,Database Systems,70.02,99.03,99.4,8.03,9.03,49.32,2.8,okay,0,0
2885,Mechanical Engineering,2,Data Structures,64.94,97.17,90.68,6.02,8.91,59.83,2.6,happy,0,0
2885,Information Technology,2,Artificial Intelligence,58.99,66.79,62.98,3.41,9.63,46.91,2.36,happy,1,0
2886,Information Technology,2,Operating Systems,69.27,93.61,81.08,2.71,5.88,76.24,2.77,burnout,0,0
2886,Civil Engineering,4,Data Structures,55.03,88.74,73.24,1.55,6.08,65.93,2.2,happy,1,0
2886,Mechanical Engineering,1,Computer Networks,70.18,50.11,51.67,4.83,7.37,69.68,2.81,happy,1,0
2886,Information Technology,1,Artificial Intelligence,69.49,79.43,84.8,3.31,7.07,85.85,2.78,anxious,0,0
2887,Mechanical Engineering,4,Artificial Intelligence,95.4,74.55,74.53,6.61,6.35,54.5,3.82,anxious,1,0
2887,Mechanical Engineering,3,Mathematics,64.53,47.71,33.69,5.6,6.84,56.87,2.58,okay,1,0
2887,Information Technology,4,Database Systems,60.59,76.0,72.5,3.87,6.29,77.05,2.42,okay,0,0
2887,Mechanical Engineering,4,Software Engineering,67.36,83.18,65.53,1.43,6.99,60.21,2.69,okay,0,0
2888,Mechanical Engineering,2,Data Structures,88.58,71.06,48.33,3.32,8.95,45.15,3.54,okay,1,0
2888,Computer Science,3,Database Systems,57.68,83.98,79.26,6.92,8.18,44.67,2.31,okay,1,0
2888,Computer Science,4,Operating Systems,71.74,65.69,53.45,4.78,8.69,27.06,2.87,stressed,1,0
2888,Information Technology,2,Artificial Intelligence,95.51,56.64,53.64,2.87,7.3,48.24,3.82,burnout,1,0
2888,Civil Engineering,4,Mathematics,90.14,67.39,67.63,5.9,8.17,19.55,3.61,burnout,1,0
2889,Civil Engineering,1,Mathematics,91.97,100.0,96.03,3.71,7.53,60.08,3.68,anxious,0,0
2889,Electronics,2,Artificial Intelligence,80.09,81.64,74.41,4.28,8.8,65.93,3.2,anxious,0,0
2889,Information Technology,4,Software Engineering,100.0,64.08,59.07,2.03,9.01,48.75,4.0,happy,1,0
2889,Electronics,1,Data Structures,98.02,81.52,79.97,2.03,9.16,58.57,3.92,happy,0,0
2890,Civil Engineering,4,Data Structures,70.75,100.0,91.01,6.58,8.22,67.8,2.83,stressed,0,0
2890,Computer Science,4,Operating Systems,88.57,99.96,89.12,1.24,7.96,57.86,3.54,burnout,0,0
2890,Mechanical Engineering,1,Software Engineering,61.18,68.52,66.28,4.59,7.21,70.58,2.45,okay,1,0
2890,Civil Engineering,2,Computer Networks,83.23,54.63,57.63,8.32,7.9,68.81,3.33,happy,1,0
2891,Mechanical Engineering,3,Operating Systems,100.0,94.53,99.2,0.56,6.61,78.98,4.0,anxious,0,0
2891,Civil Engineering,4,Data Structures,67.83,94.33,85.84,6.0,6.44,87.14,2.71,okay,0,0
2891,Information Technology,1,Computer Networks,87.87,80.8,69.94,0.0,6.07,68.54,3.51,burnout,0,0
2891,Computer Science,1,Database Systems,79.31,69.53,61.87,3.71,5.87,78.13,3.17,burnout,1,0
2891,Electronics,3,Mathematics,80.27,94.68,97.08,3.33,6.15,69.9,3.21,happy,0,0
2891,Mechanical Engineering,3,Artificial Intelligence,91.97,92.21,74.73,6.19,6.32,74.02,3.68,stressed,0,0
2892,Electronics,4,Computer Networks,40.81,48.56,49.92,5.3,5.87,40.24,1.63,stressed,1,0
2892,Computer Science,4,Artificial Intelligence,55.84,24.42,21.87,6.58,6.17,39.88,2.23,burnout,1,0
2892,Information Technology,3,Operating Systems,30.32,100.0,85.85,3.58,6.01,39.29,1.21,okay,1,0
2892,Mechanical Engineering,2,Data Structures,18.31,71.03,62.96,1.92,6.61,22.18,0.73,anxious,1,0
2892,Computer Science,3,Database Systems,41.26,100.0,88.64,0.13,7.15,53.98,1.65,anxious,1,0
2892,Computer Science,4,Mathematics,32.68,87.84,93.32,7.29,6.64,57.16,1.31,okay,1,0
2893,Civil Engineering,3,Computer Networks,68.77,90.61,67.2,1.76,6.35,30.74,2.75,okay,0,0
2893,Computer Science,4,Mathematics,80.86,79.2,77.58,6.12,6.86,30.75,3.23,okay,0,0
2893,Civil Engineering,3,Operating Systems,43.41,73.64,43.05,4.57,5.71,44.97,1.74,anxious,1,0
2893,Electronics,4,Artificial Intelligence,55.6,56.19,58.56,0.94,5.77,52.81,2.22,stressed,1,0
2893,Electronics,2,Database Systems,60.98,98.67,87.95,3.8,5.58,43.97,2.44,stressed,0,0
2894,Civil Engineering,2,Artificial Intelligence,91.25,74.55,81.14,3.21,7.84,32.63,3.65,anxious,1,0
2894,Electronics,3,Mathematics,70.84,85.8,71.26,8.81,7.51,44.77,2.83,stressed,0,0
2894,Computer Science,3,Operating Systems,70.24,64.42,66.09,1.91,8.42,49.22,2.81,happy,1,0
2894,Electronics,3,Database Systems,63.86,81.83,77.19,5.91,7.67,49.7,2.55,stressed,0,0
2894,Civil Engineering,4,Software Engineering,79.95,83.39,68.5,1.81,8.36,51.55,3.2,happy,0,0
2894,Information Technology,4,Data Structures,53.5,57.9,46.64,6.69,6.88,53.14,2.14,anxious,1,0
2895,Mechanical Engineering,4,Mathematics,79.64,99.19,88.95,6.25,6.74,62.54,3.19,burnout,0,0
2895,Mechanical Engineering,2,Computer Networks,92.18,82.28,92.64,2.12,7.2,28.05,3.69,stressed,0,0
2895,Mechanical Engineering,1,Data Structures,80.78,65.96,51.03,2.53,7.92,54.54,3.23,happy,1,0
2895,Mechanical Engineering,1,Database Systems,98.57,81.89,54.29,1.96,7.0,37.85,3.94,anxious,0,0
2896,Information Technology,2,Database Systems,84.67,100.0,91.52,3.78,8.28,41.34,3.39,happy,0,0
